CustomerId,Recency,Frequency,Monetary
CustomerId_5107,10,12,13700.0
CustomerId_5108,5,21,136888.0
CustomerId_511,6,1,2000.0
CustomerId_5111,47,3,25000.0
CustomerId_5112,68,5,5000.0
CustomerId_5113,1,12,116000.0
CustomerId_5115,67,3,8000.0
CustomerId_5116,21,13,15980.0
CustomerId_5118,12,6,51000.0
CustomerId_5119,3,6,40500.0
CustomerId_5120,29,1,10000.0
CustomerId_5121,6,3,26000.0
CustomerId_5122,55,44,550500.0
CustomerId_5123,51,1,800000.0
CustomerId_5124,20,1,10000.0
CustomerId_5126,81,2,10000.0
CustomerId_5127,56,2,2100.0
CustomerId_5128,9,2,56000.0
CustomerId_5129,1,25,31900.0
CustomerId_513,83,7,16000.0
CustomerId_5130,63,1,1000.0
CustomerId_5131,38,1,5000.0
CustomerId_5132,42,1,500.0
CustomerId_5133,77,2,1500.0
CustomerId_5134,12,3,26000.0
CustomerId_5137,68,1,1000.0
CustomerId_5138,4,202,2044475.0
CustomerId_5139,42,1,1000.0
CustomerId_514,36,2,20000.0
CustomerId_5140,1,86,197800.0
CustomerId_5141,60,2,85000.0
CustomerId_5142,42,3,30000.0
CustomerId_5145,20,2,1000.0
CustomerId_5146,63,1,80000.0
CustomerId_5147,19,5,36000.0
CustomerId_5148,16,129,250000.0
CustomerId_5149,4,2,1000.0
CustomerId_515,1,114,1299699.0
CustomerId_5150,5,7,71000.0
CustomerId_5152,32,8,205800.0
CustomerId_5154,44,1,10000.0
CustomerId_5155,1,109,29744600.0
CustomerId_5156,20,9,8500.0
CustomerId_5157,2,15,115500.0
CustomerId_5159,3,12,337600.0
CustomerId_516,68,1,1000.0
CustomerId_5160,53,4,10080.0
CustomerId_5162,36,4,10000.0
CustomerId_5163,54,3,30000.0
CustomerId_5164,36,29,82100.0
CustomerId_5165,19,1,500.0
CustomerId_5166,15,7,194000.0
CustomerId_5167,6,2,16000.0
CustomerId_5168,5,11,87200.0
CustomerId_5169,3,4,2500.0
CustomerId_517,6,3,26000.0
CustomerId_5170,66,8,14000.0
CustomerId_5171,2,44,417096.0
CustomerId_5172,10,31,322700.0
CustomerId_5173,12,10,86000.0
CustomerId_5174,1,49,38100.0
CustomerId_5175,12,12,101000.0
CustomerId_5176,90,2,15200.0
CustomerId_5177,15,3,348000.0
CustomerId_5178,5,3,26000.0
CustomerId_5179,7,1,3000.0
CustomerId_518,19,4,26000.0
CustomerId_5180,90,1,8000.0
CustomerId_5181,5,6,51000.0
CustomerId_5183,53,2,2000.0
CustomerId_5184,34,1,500.0
CustomerId_5185,62,1,80000.0
CustomerId_5186,54,4,40000.0
CustomerId_5189,28,2,2000.0
CustomerId_5194,42,38,120135.0
CustomerId_5196,6,4,26000.0
CustomerId_5198,87,17,75700.0
CustomerId_5199,56,1,5000.0
CustomerId_520,27,15,141485.0
CustomerId_5200,5,9,86600.0
CustomerId_5201,51,8,13500.0
CustomerId_5202,5,4,51000.0
CustomerId_5203,1,80,364400.0
CustomerId_5204,7,8,45000.0
CustomerId_5206,90,3,25200.0
CustomerId_5207,5,15,101000.0
CustomerId_5208,5,13,170000.0
CustomerId_521,30,2,1002000.0
CustomerId_5210,72,1,5000.0
CustomerId_5211,10,49,532601.0
CustomerId_5212,89,3,25200.0
CustomerId_5214,89,2,2000.0
CustomerId_5216,5,3,26000.0
CustomerId_5218,3,18,41900.0
CustomerId_522,82,3,609000.0
CustomerId_5221,54,3,30000.0
CustomerId_5223,74,10,25000.0
CustomerId_5225,1,17,160000.0
CustomerId_5226,2,9,74000.0
CustomerId_5227,13,6,46200.0
CustomerId_5229,5,28,198000.0
CustomerId_523,50,6,13000.0
CustomerId_5231,40,11,39953.0
CustomerId_5232,12,8,210800.0
CustomerId_5233,71,4,20000.0
CustomerId_5236,1,46,127390.0
CustomerId_5237,19,3,26000.0
CustomerId_5238,51,27,276000.0
CustomerId_5239,19,4,36000.0
CustomerId_524,25,3,22000.0
CustomerId_5240,69,4,50000.0
CustomerId_5242,20,3,26000.0
CustomerId_5243,70,2,5500.0
CustomerId_5245,33,11,102000.0
CustomerId_5246,21,1,1000.0
CustomerId_5248,1,10,38000.0
CustomerId_5249,12,6,51000.0
CustomerId_525,12,2,16000.0
CustomerId_5251,54,7,70000.0
CustomerId_5253,54,3,30000.0
CustomerId_5254,29,20,370000.0
CustomerId_5255,78,1,50000.0
CustomerId_5256,5,13,101000.0
CustomerId_5257,55,8,100010.0
CustomerId_5258,1,8,86000.0
CustomerId_5259,1,8,76000.0
CustomerId_5260,1,35,310000.0
CustomerId_5261,1,28,216200.0
CustomerId_5262,35,16,171200.0
CustomerId_5263,5,9,71000.0
CustomerId_5264,78,1,10000.0
CustomerId_5265,1,12,76000.0
CustomerId_5266,5,41,230490.0
CustomerId_5267,60,1,80000.0
CustomerId_5269,8,12,51000.0
CustomerId_527,41,1,2000.0
CustomerId_5271,1,24,171000.0
CustomerId_5272,1,16,161000.0
CustomerId_5273,10,7,102000.0
CustomerId_5274,20,12,27650.0
CustomerId_5276,7,1,5000.0
CustomerId_5277,1,12,116000.0
CustomerId_5278,5,3,26000.0
CustomerId_528,4,13,78800.0
CustomerId_5280,55,6,60000.0
CustomerId_5281,5,5,26000.0
CustomerId_5282,54,9,90000.0
CustomerId_5283,62,26,2577000.0
CustomerId_5284,48,7,12500.0
CustomerId_5285,1,24,175000.0
CustomerId_5286,1,23,225000.0
CustomerId_5287,19,2,16000.0
CustomerId_5289,83,9,116400.0
CustomerId_529,19,10,19000.0
CustomerId_5290,33,5,46000.0
CustomerId_5291,5,4,26000.0
CustomerId_5292,5,5,46000.0
CustomerId_5293,12,28,236025.0
CustomerId_5294,5,5,36000.0
CustomerId_5297,33,1,448000.0
CustomerId_5298,19,6,20000.0
CustomerId_530,1,38,401100.0
CustomerId_531,20,8,8620.0
CustomerId_532,7,1,3000.0
CustomerId_533,1,5,26000.0
CustomerId_5338,56,1,1000.0
CustomerId_5339,21,3,3000.0
CustomerId_534,81,2,6000.0
CustomerId_535,15,1,1000.0
CustomerId_539,1,11,24300.0
CustomerId_540,62,1,10000.0
CustomerId_541,1,16,48650.0
CustomerId_542,1,2,11200.0
CustomerId_543,57,19,50496.0
CustomerId_544,39,5,2500.0
CustomerId_545,53,1,500.0
CustomerId_546,54,3,30000.0
CustomerId_547,54,3,30000.0
CustomerId_549,13,24,192200.0
CustomerId_550,13,16,126000.0
CustomerId_551,71,5,40800.0
CustomerId_556,2,113,295150.0
CustomerId_557,24,1,500.0
CustomerId_558,32,9,19000.0
CustomerId_559,1,9,86000.0
CustomerId_560,54,14,136700.0
CustomerId_561,34,9,66000.0
CustomerId_563,12,45,141750.0
CustomerId_565,6,2,16000.0
CustomerId_566,49,1,50000.0
CustomerId_567,9,15,61500.0
CustomerId_568,40,1,1000.0
CustomerId_571,7,3,4000.0
CustomerId_572,4,25,125800.0
CustomerId_573,51,1,10000.0
CustomerId_574,15,2,2000.0
CustomerId_575,1,5,14000.0
CustomerId_576,27,1,500.0
CustomerId_577,25,1,500.0
CustomerId_578,70,14,64500.0
CustomerId_581,78,2,1000.0
CustomerId_582,32,3,6500.0
CustomerId_583,10,4,7000.0
CustomerId_584,12,3,26000.0
CustomerId_585,80,6,6000.0
CustomerId_586,47,3,30000.0
CustomerId_587,5,1,1000.0
CustomerId_588,68,15,28500.0
CustomerId_590,34,1,1000.0
CustomerId_592,17,60,109900.0
CustomerId_593,11,4,3200.0
CustomerId_594,21,5,36157.0
CustomerId_595,51,1,2000.0
CustomerId_596,88,1,5000.0
CustomerId_598,89,3,8200.0
CustomerId_599,58,23,1317500.0
CustomerId_600,55,19,53625.0
CustomerId_601,47,10,85500.0
CustomerId_602,58,1,100000.0
CustomerId_603,62,3,120000.0
CustomerId_604,41,3,3000.0
CustomerId_605,9,14,17000.0
CustomerId_606,1,168,1003510.0
CustomerId_607,33,3,26000.0
CustomerId_609,35,12,30300.0
CustomerId_610,2,52,447295.0
CustomerId_611,55,2,6000.0
CustomerId_612,10,26,49400.0
CustomerId_613,38,5,10000.0
CustomerId_614,51,4,3200.0
CustomerId_619,5,13,90500.0
CustomerId_620,61,2,160000.0
CustomerId_621,13,6,51000.0
CustomerId_622,54,3,25000.0
CustomerId_624,27,1,500.0
CustomerId_625,65,116,1001360.0
CustomerId_627,46,87,188213.0
CustomerId_629,19,3,26000.0
CustomerId_630,46,1,500.0
CustomerId_633,26,5,13000.0
CustomerId_636,24,25,26200.0
CustomerId_638,47,3,30000.0
CustomerId_639,54,3,25000.0
CustomerId_640,1,14,77200.0
CustomerId_642,32,6,7000.0
CustomerId_643,15,1,10000.0
CustomerId_644,63,1,500.0
CustomerId_645,1,9,71000.0
CustomerId_646,21,1,1000.0
CustomerId_647,1,1070,3756973.0
CustomerId_648,5,11,41000.0
CustomerId_650,2,1,100000.0
CustomerId_651,75,2,20000.0
CustomerId_652,1,132,942250.0
CustomerId_653,11,11,13500.0
CustomerId_654,89,1,15000.0
CustomerId_655,5,39,271150.0
CustomerId_656,16,8,12000.0
CustomerId_658,6,2,6000.0
CustomerId_660,5,18,158800.0
CustomerId_661,2,88,267448.0
CustomerId_662,90,2,4000.0
CustomerId_664,6,2,120000.0
CustomerId_665,2,150,616308.0
CustomerId_666,47,3,30000.0
CustomerId_667,33,4,51000.0
CustomerId_668,58,1,2000.0
CustomerId_670,16,1,500.0
CustomerId_672,75,2,20000.0
CustomerId_673,48,3,1700.0
CustomerId_677,5,3,26000.0
CustomerId_679,48,1,1000.0
CustomerId_680,2,8,24160.0
CustomerId_681,6,1,11984.0
CustomerId_682,1,247,3233200.0
CustomerId_683,21,23,89000.0
CustomerId_684,54,12,131400.0
CustomerId_687,25,2,51000.0
CustomerId_689,9,3,17000.0
CustomerId_690,26,9,45000.0
CustomerId_691,26,14,131000.0
CustomerId_692,19,3,26000.0
CustomerId_693,89,1,200000.0
CustomerId_694,59,4,3000.0
CustomerId_695,55,1,1000.0
CustomerId_696,68,3,30000.0
CustomerId_697,55,2,1000.0
CustomerId_698,1,25,735700.0
CustomerId_699,1,6,58800.0
CustomerId_700,3,21,14700.0
CustomerId_701,57,1,10000.0
CustomerId_702,5,12,114000.0
CustomerId_703,69,1,2000.0
CustomerId_704,70,2,51000.0
CustomerId_705,36,1,1000.0
CustomerId_706,19,4,11500.0
CustomerId_707,1,13,126000.0
CustomerId_708,34,8,9000.0
CustomerId_709,76,3,3000.0
CustomerId_710,82,2,12000.0
CustomerId_711,33,2,1000.0
CustomerId_7112,39,2,70000.0
CustomerId_712,6,21,42548.0
CustomerId_713,34,28,350700.0
CustomerId_714,1,14,14000.0
CustomerId_715,89,2,20000.0
CustomerId_716,85,1,1000.0
CustomerId_717,2,16,47101.0
CustomerId_718,1,25,137596.0
CustomerId_720,20,1,1500.0
CustomerId_723,41,3,25000.0
CustomerId_727,33,16,57500.0
CustomerId_728,76,1,10000.0
CustomerId_729,1,6,21500.0
CustomerId_730,12,6,51000.0
CustomerId_732,45,4,4000.0
CustomerId_7321,71,6,60000.0
CustomerId_7323,38,2,20000.0
CustomerId_7324,91,2,19998.0
CustomerId_7325,81,2,10000.0
CustomerId_7326,35,6,65000.0
CustomerId_7327,36,10,11700.0
CustomerId_7328,57,5,306000.0
CustomerId_7329,53,3,60000.0
CustomerId_733,51,2,11000.0
CustomerId_7331,63,1,500.0
CustomerId_734,6,51,452008.0
CustomerId_735,34,2,24000.0
CustomerId_738,16,1,500.0
CustomerId_739,82,4,40700.0
CustomerId_740,59,1,10000.0
CustomerId_7413,15,2,1000.0
CustomerId_7414,86,2,1630000.0
CustomerId_7415,69,1,500.0
CustomerId_7416,16,1,880000.0
CustomerId_7417,16,2,196000.0
CustomerId_7418,69,1,361000.0
CustomerId_742,53,2,5500.0
CustomerId_745,24,1,500.0
CustomerId_7453,70,6,3000.0
CustomerId_746,1,1,1000.0
CustomerId_7478,13,1,500.0
CustomerId_7479,13,1,500.0
CustomerId_748,46,1,10000.0
CustomerId_749,38,1,4000.0
CustomerId_753,69,1,2000.0
CustomerId_754,14,2,2000.0
CustomerId_755,57,1,500.0
CustomerId_756,64,1,5000.0
CustomerId_757,70,1,500.0
CustomerId_759,1,95,990525.0
CustomerId_760,12,7,75200.0
CustomerId_761,1,101,340100.0
CustomerId_764,20,13,106200.0
CustomerId_767,10,2,5500.0
CustomerId_768,47,2,2000.0
CustomerId_770,20,15,31000.0
CustomerId_771,30,1,2000.0
CustomerId_773,5,3,26000.0
CustomerId_774,2,15,33600.0
CustomerId_775,24,18,49000.0
CustomerId_776,29,34,111100.0
CustomerId_778,76,1,10000.0
CustomerId_779,47,3,25000.0
CustomerId_780,12,2,7000.0
CustomerId_781,62,1,2000.0
CustomerId_784,5,90,296565.0
CustomerId_785,23,1,50000.0
CustomerId_786,12,40,163573.0
CustomerId_787,46,1,1000.0
CustomerId_789,19,2,16000.0
CustomerId_790,3,91,548308.0
CustomerId_791,21,19,21800.0
CustomerId_793,1,7,32000.0
CustomerId_794,33,1,1000.0
CustomerId_795,36,2,1500.0
CustomerId_797,33,46,240500.0
CustomerId_798,23,8,142000.0
CustomerId_799,33,3,26000.0
CustomerId_800,2,43,350200.0
CustomerId_801,25,3,11000.0
CustomerId_802,20,1,500.0
CustomerId_804,87,4,24000.0
CustomerId_806,2,315,2049006.0
CustomerId_807,79,2,4000.0
CustomerId_808,23,19,32200.0
CustomerId_810,29,8,40600.0
CustomerId_812,7,1,1000.0
CustomerId_813,68,1,1000.0
CustomerId_814,6,47,497099.0
CustomerId_816,37,2,2000.0
CustomerId_821,31,4,28400.0
CustomerId_823,20,19,121000.0
CustomerId_824,76,1,5000.0
CustomerId_825,69,11,35125.0
CustomerId_826,57,2,1500.0
CustomerId_827,71,1,1000.0
CustomerId_828,7,8,40500.0
CustomerId_829,73,1,3000.0
CustomerId_830,33,4,51000.0
CustomerId_832,77,4,3000.0
CustomerId_834,77,1,300000.0
CustomerId_838,55,1,1000.0
CustomerId_839,1,46,390700.0
CustomerId_840,5,12,35000.0
CustomerId_841,87,5,6350.0
CustomerId_842,68,4,5500.0
CustomerId_843,1,19,28300.0
CustomerId_844,87,3,30000.0
CustomerId_845,12,3,26000.0
CustomerId_846,35,3,52000.0
CustomerId_847,75,5,25000.0
CustomerId_848,47,3,30000.0
CustomerId_851,26,2,1500.0
CustomerId_853,1,22,116400.0
CustomerId_854,34,2,5500.0
CustomerId_855,5,4,50000.0
CustomerId_856,26,5,3001000.0
CustomerId_857,1,7,81000.0
CustomerId_858,15,8,25900.0
CustomerId_860,1,22,201600.0
CustomerId_861,38,1,10000.0
CustomerId_863,72,1,25000.0
CustomerId_864,58,2,20000.0
CustomerId_865,22,38,2288000.0
CustomerId_867,23,1,20000.0
CustomerId_868,66,1,900.0
CustomerId_870,37,1,1000.0
CustomerId_872,1,51,94400.0
CustomerId_873,1,84,469925.0
CustomerId_877,55,3,25000.0
CustomerId_880,87,5,104000.0
CustomerId_881,75,3,44000.0
CustomerId_882,12,7,51000.0
CustomerId_883,89,11,26000.0
CustomerId_884,47,3,25200.0
CustomerId_885,68,5,41500.0
CustomerId_887,7,4,8000.0
CustomerId_888,89,3,25200.0
CustomerId_889,29,6,23200.0
CustomerId_89,30,1,5000.0
CustomerId_890,54,1,60000.0
CustomerId_892,55,6,60700.0
CustomerId_893,1,2,7600.0
CustomerId_894,6,3,11000.0
CustomerId_895,54,3,30000.0
CustomerId_896,55,2,2000.0
CustomerId_898,48,4,50000.0
CustomerId_899,91,1,10000.0
CustomerId_900,10,15,21600.0
CustomerId_903,43,8,20000.0
CustomerId_905,1,117,988000.0
CustomerId_906,63,26,82000.0
CustomerId_907,62,1,1000.0
CustomerId_908,6,173,328400.0
CustomerId_909,12,106,83466000.0
CustomerId_911,33,5,26000.0
CustomerId_912,14,21,53000.0
CustomerId_913,19,32,98000.0
CustomerId_915,40,2,4000.0
CustomerId_916,57,9,181320.0
CustomerId_917,5,1,5000.0
CustomerId_919,60,3,240000.0
CustomerId_920,28,20,57840.0
CustomerId_921,12,11,76000.0
CustomerId_922,1,10,25600.0
CustomerId_923,9,11,35500.0
CustomerId_924,8,2,2800.0
CustomerId_925,8,3,7000.0
CustomerId_926,23,1,1000.0
CustomerId_927,2,10,101000.0
CustomerId_928,60,1,1000.0
CustomerId_929,68,4,40000.0
CustomerId_930,41,9,86200.0
CustomerId_931,18,5,4900.0
CustomerId_932,5,18,61100.0
CustomerId_934,1,2,25000.0
CustomerId_936,1,1,5000.0
CustomerId_938,20,2,1500.0
CustomerId_940,16,7,52000.0
CustomerId_942,62,2,14000.0
CustomerId_944,6,2,1800.0
CustomerId_945,36,2,1000.0
CustomerId_946,38,1,500.0
CustomerId_947,31,1,10000.0
CustomerId_948,8,1,500.0
CustomerId_949,75,1,1000.0
CustomerId_951,1,12,131000.0
CustomerId_954,5,3,26000.0
CustomerId_957,34,1,1000.0
CustomerId_958,48,1,10000.0
CustomerId_959,18,28,60700.0
CustomerId_960,1,29,127270.0
CustomerId_961,37,1,15000.0
CustomerId_962,29,6,10900.0
CustomerId_963,57,2,4000.0
CustomerId_966,35,2,1500.0
CustomerId_967,65,1,100000.0
CustomerId_968,5,6,28500.0
CustomerId_969,5,88,636100.0
CustomerId_972,12,3,26000.0
CustomerId_974,37,3,1900.0
CustomerId_975,76,1,2000.0
CustomerId_977,10,46,541510.0
CustomerId_978,77,2,40000.0
CustomerId_979,12,12,101000.0
CustomerId_982,33,3,31000.0
CustomerId_986,6,2,2000.0
CustomerId_987,69,1,20000.0
CustomerId_988,6,26,251000.0
CustomerId_989,12,1,10000.0
CustomerId_990,16,5,10000.0
CustomerId_991,14,1,2000.0
CustomerId_992,5,4,26000.0
CustomerId_993,26,3,26000.0
CustomerId_994,1,61,578000.0
CustomerId_996,68,15,145000.0
CustomerId_998,1,14,131500.0
